vehicle_id,evaluation_timestamp,prediction_horizon,label_source,review_status,matched_normal_window,speed,speed_limit,event_type,gps_freshness,traffic_level,weather,zone_historical_risk,restriction_level,slow_down_zone_active,pedestrian_exposure,speed_over_limit,speed_over_limit_band,speeding_ratio_5m,speeding_ratio_10m,mean_speed_5m,mean_speed_30m,max_speed_5m,speed_std_10m,speed_delta_last_3_events,harsh_brake_count_10m,sharp_turn_count_10m,recent_harsh_brake_count_10m,recent_sharp_turn_count_10m,alert_density_30m,risk_escalation_rate,shift_hours,night_flag,time_since_last_intervention,reaction_window_active,post_intervention_noncompliance,traffic_weather_compound_index,zone_transition_risk,nearby_vehicle_count_50m,nearest_vehicle_distance_m,nearest_vehicle_relative_speed_kmh,closing_rate_mps,interaction_features_available,previous_risk,risk_trend,latent_synthetic_risk,near_miss_within_next_15m,intervention_contaminated_window
PM-SYN-038,2026-08-19T09:40:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,46,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,6,minor,0.667,0.6,44.0,42.0,49.0,4.92,-3.0,0,0,0,0,4.0,0.06,1.0,False,6,False,False,0.75,0.7,4,32.4,5.6,0.94,True,0.18,increasing,0.279,0,True
PM-SYN-038,2026-08-19T09:42:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,50,40,stale_gps,stale,high,rain,0.66,restricted,False,medium,10,minor,0.667,0.6,44.33,42.73,50.0,5.48,13.0,0,0,0,0,6.0,0.121,1.03,False,8,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.279,increasing,0.075,0,True
PM-SYN-038,2026-08-19T09:44:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,35,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.667,0.6,43.67,41.73,50.0,6.22,-11.0,0,0,0,0,6.0,0.0,1.07,False,10,False,False,0.75,0.7,4,9.7,15.0,0.53,True,0.075,decreasing,0.244,1,False
PM-SYN-038,2026-08-19T09:46:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,36,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,40.33,41.8,50.0,6.05,-14.0,0,0,0,0,6.0,0.0,1.1,False,0,True,False,0.75,0.7,2,41.5,6.4,0.66,True,0.244,decreasing,0.202,1,False
PM-SYN-038,2026-08-19T09:48:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,47,40,speeding,fresh,high,rain,0.66,restricted,False,medium,7,minor,0.333,0.6,39.33,41.67,47.0,6.11,12.0,0,0,0,0,8.0,0.078,1.13,False,0,True,False,0.75,0.7,3,26.7,4.6,0.0,True,0.202,increasing,0.311,1,False
PM-SYN-038,2026-08-19T09:50:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,34,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,39.0,41.27,47.0,6.71,-2.0,0,0,0,0,6.0,0.0,1.17,False,2,False,False,0.75,0.7,4,32.8,6.6,1.13,True,0.311,decreasing,0.152,1,False
PM-SYN-038,2026-08-19T09:52:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,37,40,sharp_turn,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,39.33,41.13,47.0,4.71,-10.0,0,1,0,1,8.0,0.0,1.2,False,0,True,False,0.75,0.7,1,35.3,5.0,0.24,True,0.152,decreasing,0.093,1,False
PM-SYN-038,2026-08-19T09:54:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,37,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,36.0,40.8,37.0,4.53,3.0,0,1,0,1,6.0,0.0,1.23,False,2,False,False,0.75,0.7,1,25.1,6.7,0.97,True,0.093,stable,0.114,1,False
PM-SYN-038,2026-08-19T09:56:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,45,40,speeding,delayed,high,rain,0.66,restricted,False,medium,5,minor,0.333,0.4,39.67,41.33,45.0,5.06,8.0,0,1,0,1,8.0,0.166,1.27,False,4,False,True,0.75,0.7,2,34.7,7.9,0.0,True,0.114,increasing,0.232,1,False
PM-SYN-038,2026-08-19T09:58:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,39,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,40.33,40.87,45.0,3.67,2.0,0,1,0,1,8.0,0.0,1.3,False,0,True,False,0.75,0.7,4,35.2,9.2,0.75,True,0.232,decreasing,0.135,1,False
PM-SYN-038,2026-08-19T10:00:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,37,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,40.33,40.93,45.0,3.1,-8.0,0,1,0,1,8.0,0.0,1.33,False,2,False,False,0.75,0.7,4,28.8,4.8,1.52,True,0.135,decreasing,0.248,1,False
PM-SYN-038,2026-08-19T10:02:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,38,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,38.0,40.33,39.0,2.99,-1.0,0,0,0,0,8.0,0.0,1.37,False,4,False,False,0.75,0.7,3,31.2,7.4,0.0,True,0.248,decreasing,0.149,1,False
PM-SYN-038,2026-08-19T10:04:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,39,40,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,38.0,40.4,39.0,2.8,2.0,1,0,1,0,10.0,0.0,1.4,False,6,False,True,0.75,0.7,2,38.5,5.2,0.0,True,0.149,decreasing,0.183,1,False
PM-SYN-038,2026-08-19T10:06:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,39,40,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,38.67,39.73,39.0,0.8,1.0,1,0,1,0,10.0,0.0,1.43,False,8,False,False,0.75,0.7,2,34.4,6.8,0.37,True,0.183,decreasing,0.079,0,True
PM-SYN-038,2026-08-19T10:08:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,39,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,39.0,39.87,39.0,0.8,0.0,1,0,1,0,10.0,0.001,1.47,False,10,False,False,0.75,0.7,4,17.8,4.4,0.56,True,0.079,stable,0.262,1,False
PM-SYN-038,2026-08-19T10:10:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,38,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,38.67,39.33,39.0,0.49,-1.0,1,0,1,0,10.0,0.0,1.5,False,0,True,False,0.75,0.7,1,30.0,1.2,0.0,True,0.262,decreasing,0.133,1,False
PM-SYN-038,2026-08-19T10:12:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,41,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,1,minor,0.333,0.2,39.33,38.73,41.0,0.98,2.0,1,0,1,0,8.0,0.0,1.53,False,2,False,False,0.75,0.7,2,14.2,0.6,0.31,True,0.133,stable,0.115,0,True
PM-SYN-038,2026-08-19T10:14:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,36,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,38.33,38.8,41.0,1.62,-2.0,0,0,0,0,8.0,0.0,1.57,False,4,False,False,0.75,0.7,2,8.9,1.5,0.27,True,0.115,decreasing,0.218,0,True
PM-SYN-038,2026-08-19T10:16:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,34,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,37.0,38.67,41.0,2.42,-7.0,0,0,0,0,8.0,0.0,1.6,False,6,False,False,0.75,0.7,2,40.2,11.9,0.0,True,0.218,decreasing,0.128,0,True
PM-SYN-038,2026-08-19T10:18:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,45,40,speeding,fresh,high,rain,0.66,restricted,False,medium,5,minor,0.333,0.4,38.33,38.53,45.0,3.87,9.0,0,0,0,0,8.0,0.072,1.63,False,8,False,True,0.75,0.7,2,8.2,6.1,1.68,True,0.128,increasing,0.412,0,True
PM-SYN-038,2026-08-19T10:20:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,39,40,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,39.33,38.87,45.0,3.85,5.0,0,0,0,0,8.0,0.0,1.67,False,10,False,False,0.75,0.7,1,39.3,10.6,0.56,True,0.412,decreasing,0.221,0,True
PM-SYN-038,2026-08-19T10:22:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,42,40,normal_update,delayed,high,rain,0.66,restricted,False,medium,2,minor,0.667,0.4,42.0,39.2,45.0,3.97,-3.0,0,0,0,0,6.0,0.0,1.7,False,12,False,False,0.75,0.7,3,43.4,1.8,0.0,True,0.221,decreasing,0.175,0,True
PM-SYN-038,2026-08-19T10:24:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,38,40,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,39.67,39.27,42.0,3.72,-1.0,0,0,0,0,6.0,0.0,1.73,False,14,False,False,0.75,0.7,2,42.4,9.3,1.28,True,0.175,decreasing,0.113,0,True
PM-SYN-038,2026-08-19T10:26:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,35,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,38.33,38.6,42.0,3.43,-7.0,0,0,0,0,4.0,0.0,1.77,False,16,False,False,0.75,0.7,3,39.0,8.5,0.0,True,0.113,decreasing,0.089,0,False
PM-SYN-038,2026-08-19T10:28:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,35,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,36.0,38.33,38.0,2.64,-3.0,0,0,0,0,4.0,0.0,1.8,False,18,False,False,0.75,0.7,2,18.5,2.0,1.19,True,0.089,decreasing,0.171,0,False
PM-SYN-038,2026-08-19T10:30:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,39,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,36.33,38.47,39.0,2.64,4.0,0,0,0,0,4.0,0.0,1.83,False,20,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.171,decreasing,0.059,0,False
PM-SYN-038,2026-08-19T10:32:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,35,40,harsh_brake,delayed,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,36.33,38.27,39.0,1.74,0.0,1,0,1,0,6.0,0.021,1.87,False,22,False,True,0.75,0.7,3,31.8,1.4,1.46,True,0.059,stable,0.22,0,False
PM-SYN-038,2026-08-19T10:34:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,39,40,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,37.67,38.27,39.0,1.96,0.0,2,0,2,0,6.0,0.0,1.9,False,24,False,True,0.75,0.7,2,34.6,1.2,0.88,True,0.22,decreasing,0.162,0,False
PM-SYN-038,2026-08-19T10:36:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,35,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,36.33,38.0,39.0,1.96,0.0,2,0,2,0,6.0,0.0,1.93,False,26,False,False,0.75,0.7,1,13.0,4.2,1.16,True,0.162,stable,0.168,0,False
PM-SYN-038,2026-08-19T10:38:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,35,40,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,36.33,37.73,39.0,1.96,-4.0,3,0,3,0,8.0,0.072,1.97,False,28,False,True,0.75,0.7,2,43.7,3.7,0.09,True,0.168,increasing,0.321,0,False
PM-SYN-038,2026-08-19T10:40:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,38,40,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,36.0,37.73,38.0,1.74,3.0,3,0,3,0,8.0,0.0,2.0,False,30,False,False,0.75,0.7,4,21.6,1.5,1.88,True,0.321,decreasing,0.221,0,False
PM-SYN-038,2026-08-19T10:42:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,41,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,1,minor,0.333,0.2,38.0,37.73,41.0,2.33,6.0,2,0,2,0,8.0,0.0,2.03,False,32,False,False,0.75,0.7,3,20.0,9.2,0.0,True,0.221,stable,0.353,0,False
PM-SYN-038,2026-08-19T10:44:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,33,40,normal_update,stale,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,37.33,37.53,41.0,2.8,-5.0,1,0,1,0,8.0,0.0,2.07,False,34,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.353,decreasing,0.05,0,False
PM-SYN-038,2026-08-19T10:46:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,45,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,5,minor,0.667,0.4,39.67,38.27,45.0,4.27,4.0,1,0,1,0,8.0,0.23,2.1,False,36,False,False,0.75,0.7,2,44.9,11.0,0.0,True,0.05,increasing,0.186,0,False
PM-SYN-038,2026-08-19T10:48:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,50,40,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,10,minor,0.667,0.6,42.67,38.6,50.0,5.82,17.0,1,0,1,0,8.0,0.294,2.13,False,38,False,True,0.75,0.7,4,22.2,21.9,1.31,True,0.186,increasing,0.678,1,False
PM-SYN-038,2026-08-19T10:50:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,35,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.667,0.6,43.33,38.33,50.0,6.27,-10.0,1,0,1,0,8.0,0.0,2.17,False,0,True,False,0.75,0.7,2,38.6,13.6,1.11,True,0.678,decreasing,0.281,1,False
PM-SYN-038,2026-08-19T10:52:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,42,40,normal_update,stale,high,rain,0.66,restricted,False,medium,2,minor,0.667,0.6,42.33,38.33,50.0,6.29,-8.0,1,0,1,0,8.0,0.0,2.2,False,0,True,False,0.75,0.7,0,999.0,0.0,0.0,False,0.281,decreasing,0.134,1,False
PM-SYN-038,2026-08-19T10:54:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,37,40,sharp_turn,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.6,38.0,38.27,42.0,5.42,2.0,1,1,1,1,10.0,0.026,2.23,False,2,False,True,0.75,0.7,4,15.9,9.1,1.37,True,0.134,stable,0.666,1,False
PM-SYN-038,2026-08-19T10:56:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,37,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,38.67,38.4,42.0,5.42,-5.0,1,1,1,1,10.0,0.0,2.27,False,0,True,False,0.75,0.7,3,17.7,4.3,0.95,True,0.666,decreasing,0.195,1,False
PM-SYN-038,2026-08-19T10:58:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,39,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,37.67,38.67,39.0,2.37,2.0,0,1,0,1,10.0,0.0,2.3,False,2,False,False,0.75,0.7,4,16.5,3.4,2.97,True,0.195,decreasing,0.286,1,False
PM-SYN-038,2026-08-19T11:00:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,34,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,36.67,38.33,39.0,2.64,-3.0,0,1,0,1,10.0,0.0,2.33,False,0,True,False,0.75,0.7,1,29.7,4.7,1.56,True,0.286,decreasing,0.099,1,False
PM-SYN-038,2026-08-19T11:02:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,34,40,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,35.67,38.27,39.0,1.94,-5.0,0,1,0,1,8.0,0.0,2.37,False,2,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.099,stable,0.05,1,False
PM-SYN-039,2026-08-19T09:03:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,37,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.6,40.0,40.27,48.0,6.43,-11.0,0,0,0,0,2.0,0.0,0.5,False,999.0,False,False,0.25,0.35,2,34.5,2.7,0.0,True,0.296,decreasing,0.109,0,False
PM-SYN-039,2026-08-19T09:05:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,37,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.4,36.33,40.2,37.0,6.28,2.0,0,0,0,0,2.0,0.0,0.53,False,999.0,False,False,0.25,0.35,0,999.0,0.0,0.0,True,0.109,decreasing,0.056,0,False
PM-SYN-039,2026-08-19T09:07:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,36,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.2,36.67,39.6,37.0,4.76,-1.0,0,0,0,0,0.0,0.0,0.57,False,999.0,False,False,0.25,0.35,3,18.6,17.9,0.87,True,0.056,decreasing,0.067,1,False
PM-SYN-039,2026-08-19T09:09:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,47,40,speeding,fresh,medium,clear,0.6,caution,True,low,7,minor,0.333,0.2,40.0,40.2,47.0,4.36,10.0,0,0,0,0,2.0,0.213,0.6,False,0,True,False,0.25,0.35,0,999.0,0.0,0.0,True,0.067,increasing,0.017,1,False
PM-SYN-039,2026-08-19T09:11:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,34,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.2,39.0,40.27,47.0,4.53,-2.0,0,0,0,0,2.0,0.0,0.63,False,2,False,False,0.25,0.35,0,999.0,0.0,0.0,True,0.017,stable,0.019,1,False
PM-SYN-039,2026-08-19T09:13:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,45,40,normal_update,fresh,medium,clear,0.6,caution,True,low,5,minor,0.667,0.4,42.0,40.73,47.0,5.19,-2.0,0,0,0,0,2.0,0.181,0.67,False,4,False,False,0.25,0.35,0,999.0,0.0,0.0,True,0.019,increasing,0.028,1,False
PM-SYN-039,2026-08-19T09:15:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,43,40,normal_update,fresh,medium,clear,0.6,caution,True,low,3,minor,0.667,0.6,40.67,40.87,45.0,5.1,9.0,0,0,0,0,2.0,0.092,0.7,False,6,False,False,0.25,0.35,1,36.4,4.5,0.44,True,0.028,increasing,0.124,1,False
PM-SYN-039,2026-08-19T09:17:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,50,40,normal_update,fresh,medium,clear,0.6,caution,True,low,10,minor,1.0,0.8,46.0,41.53,50.0,5.42,5.0,0,0,0,0,2.0,0.276,0.73,False,8,False,False,0.25,0.35,1,29.9,8.4,0.45,True,0.124,increasing,0.201,0,True
PM-SYN-039,2026-08-19T09:19:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,37,40,sharp_turn,delayed,medium,clear,0.6,caution,True,low,0,none,0.667,0.6,43.33,41.67,50.0,5.71,-6.0,0,1,0,1,4.0,0.0,0.77,False,10,False,True,0.25,0.35,1,32.1,2.4,0.33,True,0.201,decreasing,0.199,0,True
PM-SYN-039,2026-08-19T09:21:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,40,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.6,42.33,41.93,50.0,4.43,-10.0,0,1,0,1,4.0,0.0,0.8,False,12,False,False,0.25,0.35,0,999.0,0.0,0.0,False,0.199,decreasing,0.082,0,True
PM-SYN-039,2026-08-19T09:23:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,39,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.4,38.67,41.8,40.0,4.53,2.0,0,1,0,1,4.0,0.0,0.83,False,14,False,False,0.25,0.35,1,20.7,16.2,1.03,True,0.082,stable,0.07,0,True
PM-SYN-039,2026-08-19T09:25:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,39,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.2,39.33,41.13,40.0,4.6,-1.0,0,1,0,1,4.0,0.01,0.87,False,16,False,False,0.25,0.35,1,9.6,13.0,1.67,True,0.07,stable,0.09,0,False
PM-SYN-039,2026-08-19T09:27:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,50,40,speeding,fresh,medium,clear,0.6,caution,True,low,10,minor,0.333,0.2,42.67,41.13,50.0,4.6,11.0,0,1,0,1,6.0,0.39,0.9,False,18,False,True,0.25,0.35,2,12.4,10.7,1.19,True,0.09,increasing,0.319,1,False
PM-SYN-039,2026-08-19T09:29:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,39,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.2,42.67,40.53,50.0,4.32,0.0,0,0,0,0,6.0,0.0,0.93,False,0,True,False,0.25,0.35,2,24.4,5.8,1.33,True,0.319,decreasing,0.056,1,False
PM-SYN-039,2026-08-19T09:31:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,35,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.2,41.33,40.53,50.0,5.04,-15.0,0,0,0,0,6.0,0.0,0.97,False,2,False,False,0.25,0.35,2,21.0,4.2,1.87,True,0.056,decreasing,0.147,1,False
PM-SYN-039,2026-08-19T09:33:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,38,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.2,37.33,40.6,39.0,5.11,-1.0,0,0,0,0,6.0,0.0,1.0,False,4,False,False,0.25,0.35,0,999.0,0.0,0.0,True,0.147,decreasing,0.014,0,True
PM-SYN-039,2026-08-19T09:35:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,40,40,normal_update,delayed,medium,clear,0.6,caution,True,low,0,none,0.0,0.2,37.67,40.8,40.0,5.08,5.0,0,0,0,0,6.0,0.0,1.03,False,6,False,False,0.25,0.35,2,9.7,3.1,0.89,True,0.014,stable,0.152,0,True
PM-SYN-039,2026-08-19T09:37:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,46,40,normal_update,delayed,medium,clear,0.6,caution,True,low,6,minor,0.333,0.2,41.33,41.47,46.0,3.61,8.0,0,0,0,0,6.0,0.088,1.07,False,8,False,False,0.25,0.35,1,46.9,1.1,1.45,True,0.152,increasing,0.059,0,True
PM-SYN-039,2026-08-19T09:39:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,45,40,normal_update,fresh,medium,clear,0.6,caution,True,low,5,minor,0.667,0.4,43.67,41.33,46.0,4.17,5.0,0,0,0,0,4.0,0.141,1.1,False,10,False,False,0.25,0.35,2,21.2,11.4,0.0,True,0.059,increasing,0.097,0,True
PM-SYN-039,2026-08-19T09:41:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,37,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.667,0.4,42.67,41.53,46.0,3.66,-9.0,0,0,0,0,4.0,0.0,1.13,False,12,False,False,0.25,0.35,1,24.5,2.6,1.08,True,0.097,decreasing,0.125,0,True
PM-SYN-039,2026-08-19T09:43:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,37,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.4,39.67,41.0,45.0,3.85,-8.0,0,0,0,0,4.0,0.0,1.17,False,14,False,False,0.25,0.35,0,999.0,0.0,0.0,True,0.125,decreasing,0.026,0,True
PM-SYN-039,2026-08-19T09:45:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,40,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.4,38.0,40.8,40.0,3.85,3.0,0,0,0,0,4.0,0.0,1.2,False,16,False,False,0.25,0.35,1,36.9,7.8,1.22,True,0.026,stable,0.095,1,False
PM-SYN-039,2026-08-19T09:47:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,35,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.2,37.33,39.8,40.0,3.49,-2.0,0,0,0,0,4.0,0.0,1.23,False,0,True,False,0.25,0.35,0,999.0,0.0,0.0,False,0.095,decreasing,0.038,1,False
PM-SYN-039,2026-08-19T09:49:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,38,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.0,0.0,37.67,39.87,40.0,1.62,-2.0,0,0,0,0,2.0,0.0,1.27,False,2,False,False,0.25,0.35,0,999.0,0.0,0.0,False,0.038,stable,0.022,1,False
PM-SYN-039,2026-08-19T09:51:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,43,40,normal_update,fresh,medium,clear,0.6,caution,True,low,3,minor,0.333,0.2,38.67,40.07,43.0,2.73,8.0,0,0,0,0,2.0,0.098,1.3,False,4,False,False,0.25,0.35,3,14.8,14.6,0.35,True,0.022,increasing,0.076,1,False
PM-SYN-039,2026-08-19T09:53:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,32,40,normal_update,fresh,medium,clear,0.6,caution,True,low,0,none,0.333,0.2,37.67,39.6,43.0,3.83,-6.0,0,0,0,0,2.0,0.0,1.33,False,6,False,False,0.25,0.35,2,29.2,0.5,0.74,True,0.076,decreasing,0.042,1,False
PM-SYN-039,2026-08-19T09:55:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,41,40,normal_update,fresh,medium,clear,0.6,caution,True,low,1,minor,0.667,0.4,38.67,39.73,43.0,3.97,-2.0,0,0,0,0,2.0,0.0,1.37,False,8,False,False,0.25,0.35,0,999.0,0.0,0.0,True,0.042,stable,0.046,0,True
PM-SYN-039,2026-08-19T09:57:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,41,40,normal_update,fresh,medium,clear,0.6,caution,True,low,1,minor,0.667,0.6,38.0,39.13,41.0,3.85,9.0,0,0,0,0,0.0,0.0,1.4,False,10,False,False,0.25,0.35,2,32.3,3.4,0.28,True,0.046,stable,0.09,0,True
